FIPS,MSAID,MSANAME,ST,ALLCOMPLEV,EDCOMPLEV,HECOMPLEV,NBCOMPLEV,ALLCOMP,EDCOMP,HECOMP,NBCOMP,ED1Z,ED2Z,ED3Z,ED4Z,ED5Z,ED6Z,ED7Z,ED8Z,HE3Z,HE4Z,HE5Z,HE6Z,HE7Z,HE8Z,NB1Z,NB2Z,NB3Z,NB4Z,NB5Z,OL1,OL2,OL3,OL4,OL5,OL6,OL7
26125126500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,High,Moderate,0.292771,0.652451,0.213457,0.012404,0.82513,1.15734,0.90785,0.98652,1.28729,0.80889,-0.27576,-0.47765,-0.9874,3.09819,0.18481,-0.19623,0.44516,-1.26379,-0.15937,1.05114,-0.12121,0.69231,-1.40085,847,30,786,10,0,8,13
26125130100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Very High,Moderate,0.209958,0.137156,0.409868,0.08285,-0.11255,0.61537,0.30573,0.57799,0.99275,0.22572,-0.27576,-1.232,0.22958,2.9494,0.18481,0.41922,-0.09164,-1.23216,0.06519,0.55597,0.63805,0.5394,-1.38436,582,28,527,5,0,8,14
26125130200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Low,0.194073,0.196829,0.425372,-0.039982,0.38913,0.61537,0.30573,0.57799,0.96845,0.22572,-0.27576,-1.232,0.83807,3.4245,0.18481,-1.04964,0.4341,-1.27961,-0.1483,0.80267,0.35418,0.21973,-1.42819,1417,61,1293,6,4,10,43
26125130300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Low,0.26811,0.473587,0.451712,-0.12097,0.25713,0.97538,0.91261,0.98785,0.69995,0.70919,-0.27576,-0.47765,0.83807,1.69054,0.18481,0.4366,0.65007,-1.08982,0.78631,0.30685,0.19545,-0.54175,-1.35171,1185,85,1024,14,9,11,42
26125130500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Moderate,Moderate,0.160347,0.303116,0.006812,0.171112,0.70512,0.97538,0.88756,0.68473,-0.78364,0.70919,-0.27576,-0.47765,0.22958,1.40576,0.18481,-1.24891,0.48037,-1.01074,-0.05954,0.75357,0.89103,0.61499,-1.34449,637,20,597,1,3,1,15
26125131100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Moderate,0.50205,0.581481,0.730583,0.194084,0.40728,0.78585,0.39768,0.87618,1.09754,0.70919,-0.27576,0.65389,0.22958,4.15305,0.18481,0.25347,0.73149,-1.1689,-0.2631,0.90634,0.80994,0.93397,-1.41673,545,19,504,2,2,4,14
26125131300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Moderate,0.520187,0.673523,0.706267,0.180772,0.30459,0.91534,0.46296,0.57632,1.28729,0.70919,-0.27576,1.40825,-0.07466,3.3142,0.18481,0.84775,0.62829,-0.66279,0.20219,0.86693,0.53764,0.69895,-1.40185,1170,35,1091,8,0,8,28
26125131400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Very High,Low,0.13182,0.054538,0.379895,-0.038974,0.0386,0.8274,0.50049,0.76211,-1.27091,0.70919,-0.27576,-0.85482,-0.9874,3.74421,0.18481,0.25142,0.23941,-1.15308,0.10043,0.35757,0.04832,0.72765,-1.42884,451,25,410,2,0,1,13
26125131500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,High,Low,0.160842,0.31649,0.277055,-0.11102,0.61469,0.8274,0.50049,0.76211,-0.12855,0.70919,-0.27576,-0.47765,-0.9874,4.29602,0.18481,-0.8972,0.29826,-1.23216,-0.34843,0.8381,0.19927,0.19041,-1.43445,958,30,899,3,3,2,21
26125131600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,High,Low,0.1504,0.193969,0.2905,-0.03327,0.36186,0.78585,0.39768,0.87618,-0.07125,0.70919,-0.27576,-1.232,-0.9874,2.87519,0.18481,0.1057,0.82849,-1.26379,-0.28755,0.533,0.39644,0.60604,-1.41428,587,13,552,2,1,3,16
26125131800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Moderate,0.255002,0.345124,0.361828,0.058054,0.24231,0.78585,0.39768,0.87618,-0.62835,0.70919,-0.27576,0.65389,0.22958,3.53167,0.18481,-0.83346,0.2589,-1.20053,0.81368,-0.08552,0.0385,0.93397,-1.41036,964,31,895,1,0,4,33
26125132500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Low,0.309939,0.412203,0.603962,-0.086348,0.17938,0.90567,0.67445,0.70878,0.1192,0.70919,-0.27576,0.27671,1.44656,1.66797,0.18481,0.48971,0.62404,-0.78932,0.38059,-0.14205,0.13943,0.50295,-1.31266,783,33,693,4,9,6,38
26125132700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Moderate,0.420209,0.465595,0.670613,0.12442,0.70236,0.90567,0.44348,0.56277,0.40034,0.70919,-0.27576,0.27671,1.44656,1.85586,0.18481,0.8189,0.42779,-0.71024,0.02632,0.91774,0.69011,0.34074,-1.35281,668,19,603,5,5,5,31
26125135100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,High,Moderate,0.37849,0.762607,0.169825,0.203038,1.16707,1.01327,0.83377,0.87531,0.74694,0.70919,-0.27576,1.03107,-0.9874,0.89004,0.18481,0.92341,0.90812,-0.90003,-0.03276,0.86676,0.28276,0.93397,-1.03554,1414,50,1288,31,1,18,26
26125135300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Low,High,0.259889,0.500004,-0.105092,0.384754,1.80644,0.97538,0.93057,0.97093,-1.39343,0.70919,-0.27576,0.27671,-0.9874,1.04808,0.18481,-0.889,0.94462,-0.93166,0.49605,0.91036,0.82455,0.93397,-1.24116,1553,45,1400,29,6,26,47
26087330000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Low,-0.115212,-0.331583,0.03446,-0.048514,-0.78791,-0.30017,-0.29213,-0.64324,0.14706,1.10867,-0.27576,-1.60918,1.44656,4.49023,0.18481,-4.92413,0.24145,-1.23216,0.21081,0.56601,0.13172,0.37154,-1.52265,889,56,809,5,1,1,17
26087331000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Very High,Low,-0.097896,-0.39182,0.4584,-0.360268,-0.9335,-0.25167,-0.08947,0.43917,-0.92258,0.50843,-0.27576,-1.60918,0.22958,5.75112,0.18481,-1.65608,-0.44779,-1.31124,-0.18106,0.20375,-0.13575,-0.15799,-1.53029,418,24,377,1,8,0,8
26087331500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Very High,Low,-0.053725,-0.294145,0.389107,-0.256138,-0.2114,-0.25167,-0.08947,0.43917,-0.86328,0.50843,-0.27576,-1.60918,-0.9874,4.22395,0.18481,-0.12025,0.34477,-1.31124,-0.37797,0.67043,-0.07677,0.03278,-1.52916,694,30,645,2,4,0,13
26087332000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Low,-0.342725,-0.162764,-0.656242,-0.20917,-0.4657,-0.08958,0.8918,-0.40996,-0.39777,1.05404,-0.27576,-1.60918,0.83807,3.76694,0.18481,-7.13022,-0.33326,-1.26379,-0.28015,0.46315,-0.06432,0.35815,-1.52268,1482,66,1368,7,7,0,34
26087332500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,High,Low,0.01999,0.087637,0.232198,-0.259866,-0.67737,0.09624,0.8918,-0.40996,0.49976,1.05404,-0.27576,-0.47765,0.22958,4.51045,0.18481,-2.56138,0.29352,-1.26379,-0.10346,-0.04247,0.28554,0.08479,-1.52373,982,51,904,4,2,4,17
26087333000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Moderate,Low,0.006217,-0.011504,0.072483,-0.04233,-0.35161,-0.11017,0.42783,-0.18601,1.28729,0.72558,-0.27576,-1.60918,-0.9874,2.2118,0.18481,-0.08051,0.43326,-1.32706,-0.01983,0.55941,0.40575,0.35941,-1.51639,710,29,645,1,2,6,27
26087333500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Low,-0.17722,-0.090266,-0.41508,-0.026314,-0.41222,0.01468,0.22529,-0.01377,0.12019,0.47428,-0.27576,-0.85482,-0.9874,0.29718,0.15921,-2.13619,0.50738,-0.33066,0.06565,0.37624,0.69131,0.17914,-1.44391,1347,54,1253,5,5,2,28
26087334000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Low,-0.172223,-0.206753,-0.148482,-0.161434,-0.17087,0.03032,0.27785,-0.37833,-1.13386,0.47428,-0.27576,-0.47765,-0.9874,0.95212,0.17325,-1.67519,0.70812,-0.06179,0.26754,0.33245,-0.36962,0.40173,-1.43927,530,37,471,1,2,1,18
26087334500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Moderate,-0.130555,-0.01901,-0.492425,0.11977,-0.18235,-0.29813,0.53571,-0.46112,1.28729,0.47428,-0.27576,-1.232,-0.9874,1.90858,0.18481,-4.07982,0.63462,-0.61534,-0.38424,0.96762,0.53805,0.93397,-1.45655,495,14,468,0,1,1,11
26087336000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Low,Low,-0.158316,-0.037395,-0.220552,-0.217,0.24925,0.72427,0.4196,-0.02751,-1.00847,0.47428,-0.27576,-0.85482,-0.9874,1.63129,0.18168,-1.6154,0.12931,-0.66279,-0.27953,0.47141,-0.1352,0.28922,-1.4309,1128,34,1045,9,10,6,24
26087336500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Low,-0.229511,-0.180312,-0.513795,0.005574,-1.52538,0.72427,0.4196,-0.02751,0,0.47428,-0.27576,-1.232,-0.9874,-0.08942,0.18231,-1.47802,0,-0.71024,1.45348,0,0,0,-1.42561,66,0,11,54,1,0,0
26087337000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Moderate,Low,0.007086,0.511645,-0.040577,-0.44981,-0.42768,0.48033,0.4196,-0.02751,1.28729,0.47428,-0.27576,2.16261,0.47298,-0.32717,0.07682,-0.21245,-0.30256,0.04892,0.60907,-0.27267,0.34236,-1.50231,-1.4255,844,68,720,12,5,6,33
26087337500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Moderate,Low,0.073024,0.366396,0.043453,-0.190778,-0.27183,0.29403,0.4196,-0.02751,1.28729,0.47428,-0.27576,1.03107,0.22958,-0.77748,0.07072,0.75255,0.04714,-0.06179,0.3262,-0.25116,0.61236,-0.21579,-1.4255,1181,67,1053,7,11,11,32
26087338000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,High,Very Low,Moderate,-0.120275,0.268766,-0.666458,0.036868,0.04983,0.38672,0.3768,0.44902,0.41253,0.47428,-0.27576,0.27671,-0.9874,0.07207,-0.1638,-3.41982,0.54617,-0.04597,0.00713,0.87541,0.24997,0.50314,-1.45131,1138,54,1030,5,9,10,30
26087338500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Low,-0.141107,-0.273892,0.008768,-0.158196,-0.51976,0.45821,-0.10306,0.04274,-1.03579,0.47428,-0.27576,-1.232,-0.9874,2.43289,0.18481,-0.20871,-0.05774,-1.31124,-0.29774,0.30479,0.39092,0.33169,-1.52064,1122,87,1008,5,0,1,21
26087339000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Very High,Moderate,0.217092,-0.059499,0.691403,0.019372,-0.47855,-0.11017,0.42783,-0.18601,-0.85562,0.72558,-0.27576,0.27671,0.22958,5.55793,0.18481,-1.12696,0.37706,-1.074,-0.0631,0.5455,0.26099,0.84684,-1.49337,825,103,689,5,0,11,17
26087339500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Very High,Low,0.104487,-0.148523,0.659598,-0.197614,-1.28465,-0.2668,0.42783,-0.18601,-0.60508,0.72558,-0.27576,0.27671,-0.07466,4.7879,0.18481,0.51775,-0.38421,-1.074,0.30174,-0.36066,0.30445,0.26415,-1.49775,1088,426,615,12,1,6,28
26087340000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,High,Moderate,0.141411,0.121175,0.289062,0.013996,-0.1261,0.80597,0.96113,0.55114,-1.21244,1.12028,-0.27576,-0.85482,0.22958,2.59183,0.18481,-0.81251,0.78864,-1.24798,0.0078,0.8158,0.01812,0.72878,-1.50052,956,42,899,0,0,2,13
26087340500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,High,Low,0.07686,0.157584,0.1681,-0.095104,-0.2776,0.82557,0.96113,0.55114,-0.41209,1.12028,-0.27576,-1.232,-0.9874,2.0098,0.18481,0.62414,0.44104,-1.26379,0.31449,0.12359,0.42106,0.15068,-1.48534,724,82,620,6,2,3,11
26087341000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Moderate,Low,0.083713,0.358025,-0.025237,-0.08165,0.43586,0.63133,0.84914,0.56981,-0.03638,1.54502,-0.27576,-0.85482,-0.9874,3.12097,0.18481,-1.64062,0.49788,-1.32706,0.00019,0.57923,0.28495,0.24857,-1.52119,1121,26,1063,2,3,7,20
26087341500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,Moderate,0.019637,0.032912,-0.096188,0.122186,0.38837,0.46932,0.20276,-0.02904,-0.11181,0.47428,-0.27576,-0.85482,0.83807,1.08704,0.18441,-1.55764,0.08734,-1.21635,0.02108,0.63268,0.67249,0.79056,-1.50588,994,40,914,11,4,4,21
26087342000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,High,Low,-0.013456,-0.039448,0.138612,-0.139532,-0.07038,0.66823,0.4218,0.19776,-0.12233,0.47428,-0.27576,-1.60918,-0.9874,2.53697,0.18481,-0.13268,0.44632,-1.21635,-0.02206,0.33619,0.40301,0.0883,-1.5031,989,21,941,2,1,4,20
26087342100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Low,-0.339083,-0.141524,-0.611598,-0.264128,0.04567,0.25581,0.53571,-0.46112,-0.0976,0.47428,-0.27576,-1.60918,-0.9874,2.76332,0.18481,-4.60824,0.27334,-1.29542,-2.00241,0.84385,0.65782,0.63731,-1.45721,781,35,723,4,3,2,14
26099206700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Low,-0.200831,0.183367,-0.509962,-0.2759,0.41623,0.97834,0.32968,-0.46704,-0.46876,1.05472,-0.27576,-0.10047,-0.9874,-1.11253,0.16605,-0.35282,0.23767,-1.01074,0.20426,0.42493,-0.05077,-0.53277,-1.42515,846,87,681,24,1,3,50
26099210000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Moderate,0.326361,0.237271,0.641453,0.100358,-0.19937,0.84298,0.63048,-0.03205,0.47569,0.93385,-0.27576,-0.47765,2.66355,4.11579,0.18481,-2.84241,0.65864,-0.93166,0.07907,0.48658,0.70498,0.71246,-1.4813,1097,30,1037,2,2,0,26
26099211000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Low,0.338721,0.271983,0.748063,-0.003884,-0.05393,0.84298,0.63048,-0.03205,-0.14642,0.93385,-0.27576,0.27671,0.83807,3.61446,0.18481,0.59419,0.22014,-0.96329,0.23063,0.48354,0.33389,0.42669,-1.49417,1366,111,1183,23,4,5,40
26099212000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Low,Moderate,0.160128,0.45063,-0.077733,0.107488,-0.06838,1.13574,0.85447,0.77509,0.92184,1.11686,-0.27576,-0.85482,2.66355,0.89878,0.15818,-3.65047,0.72735,-1.26379,0.10443,0.76624,0.40186,0.7576,-1.49269,1330,35,1270,1,1,7,16
26099214000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Low,-0.155219,0.047942,-0.39174,-0.12186,0.04887,0.97834,0.44269,-0.43982,-0.57068,1.05472,-0.27576,-0.85482,1.44656,-0.46918,0.10964,-2.87193,0.46103,-1.02656,0.52419,0.12697,-0.18263,0.34896,-1.42679,724,87,608,8,2,0,19
26099214500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Low,Moderate,0.162555,0.47904,-0.086385,0.09501,0.82481,1.04491,0.41931,-0.42249,1.28729,1.05472,-0.27576,-0.10047,0.83807,0.00505,0.13485,-1.32514,0.85542,-1.02656,0.07336,0.82629,0.39078,0.59127,-1.40665,1031,20,970,5,3,12,21
26099215000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Moderate,Moderate,0.143204,0.362488,0.034432,0.032694,0.48535,1.02781,0.32968,-0.46704,0.09125,1.05472,-0.27576,0.65389,1.44656,0.04323,0.15118,-1.31986,0.69061,-0.80513,0.19783,0.4462,0.1064,0.8102,-1.39716,1153,22,1077,7,0,21,26
26099215200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,Moderate,0.277139,0.339653,0.30009,0.191676,0.95346,0.75168,0.42229,-0.27268,0.18398,1.05472,-0.27576,-0.10047,0.83807,-0.12621,0.18481,0.92341,0.67488,-0.69442,0.22041,0.58495,0.82071,0.62337,-1.29106,1587,37,1474,19,0,22,35
26099215300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Low,Moderate,0.081644,0.408193,-0.229033,0.065772,0.23723,0.75168,0.42229,-0.27268,0.69417,1.05472,-0.27576,0.65389,0.22958,-0.61277,0.18481,-0.59744,0.35328,-0.93166,0.16737,0.61239,0.52726,0.11096,-1.08912,1167,46,997,72,1,10,41
26099215500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Moderate,Moderate,0.220646,0.394534,0.121063,0.14634,0.01343,0.72194,0.42229,-0.27268,0.46126,1.05472,-0.27576,1.03107,2.66355,0.46543,0.18481,-2.48363,0.7488,-0.85258,0.36906,0.74144,0.31315,0.50765,-1.1996,1928,263,1580,11,3,24,47
26099216000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Low,0.246058,0.363224,0.389665,-0.014714,-0.38521,1.10318,0.85447,0.77509,0.94916,1.11686,-0.27576,-1.232,0.22958,1.59081,0.1734,0.92341,0.7004,-1.27961,0.28115,0.61444,0.33425,0.19461,-1.49802,809,28,762,4,2,6,7
26099217000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,Moderate,0.247088,0.258904,0.330373,0.151988,-0.83791,0.84298,0.63048,-0.03205,1.28729,0.93385,-0.27576,-0.47765,0.83807,2.74589,0.18481,-1.41396,0.57491,-0.94748,0.36576,0.55215,0.40184,0.93397,-1.49378,557,16,522,4,5,0,10
26099218000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Moderate,Low,0.016959,0.046427,0.078597,-0.074148,-0.39572,0.05357,0.61863,0.16565,0.07775,0.22777,-0.27576,-0.10047,0.83807,1.09591,0.18481,-0.69281,0.29358,-1.24798,-0.00586,0.48634,-0.19975,0.67978,-1.33125,2026,128,1451,272,11,15,149
26099220001,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Very Low,High,0.194256,0.622444,-0.384228,0.344552,0.66245,1.18403,1.27792,0.41791,1.28729,0.52618,-0.27576,-0.10047,-0.9874,-0.8578,0.1848,-0.56127,0.91122,-0.99492,0.68475,0.85305,0.64357,0.87851,-1.33712,2319,48,2135,67,11,15,43
26099220002,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Low,High,0.124814,0.252079,-0.231408,0.353772,0.61138,1.27253,1.17821,0.20817,-1.02643,0.52618,-0.27576,-0.47765,-0.07466,-0.62221,0.18481,-0.17935,0.13973,-0.83677,1.0708,0.59883,0.98744,0.40651,-1.29472,1165,36,1021,47,4,9,48
26099221100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,High,0.037036,0.156554,-0.290217,0.24477,0.1782,0.59673,0.80066,0.79649,0.96271,-0.5746,-0.27576,-1.232,-0.9874,0.23457,0.18479,-1.12625,0.61578,-0.66279,0.21314,0.81671,0.45818,0.74213,-1.00631,1757,69,1542,95,2,10,39
26099221200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,Moderate,-0.025009,0.04678,-0.259293,0.137486,0.12349,0.84521,0.09618,-0.49015,-0.35044,0.52618,-0.27576,-0.10047,-0.9874,1.04906,0.18481,-0.85103,-0.57309,-0.37811,0.09639,0.69113,0.07232,0.93397,-1.10638,1424,44,1276,43,4,14,43
26099221500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,Moderate,0.026207,0.112851,-0.269362,0.23513,1.02332,-0.00198,0.61863,0.16565,0,0.22777,-0.27576,-0.85482,-0.9874,1.8401,0.18481,-2.53106,0.76159,-0.88421,0.02791,1.08059,0.44361,0.77197,-1.14843,282,11,251,12,0,0,8
26099221800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Moderate,Moderate,0.189002,0.428415,0.105918,0.032674,0.75183,-0.00198,0.61863,0.16565,1.28729,0.22777,-0.27576,0.65389,-0.9874,0.31913,0.18481,0.72162,0.80709,-0.40974,-0.03799,0.91648,0.40213,0.08839,-1.20564,1421,36,1242,73,4,13,53
26099222101,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Moderate,Very Low,Very Low,-0.22913,0.159252,-0.36543,-0.481212,-0.98018,0.15267,0.71216,0.785,1.17802,-0.5746,-0.27576,0.27671,-0.9874,1.23206,0.18481,-2.25022,0.29096,-0.66279,0.93854,-0.73261,-0.23208,-1.30977,-1.07014,1657,114,1160,274,3,18,88
26099222102,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Low,High,0.143376,0.247084,-0.130287,0.313332,0.6157,0.97334,0.7774,-0.05123,-0.11131,0.52618,-0.27576,-0.47765,-0.07466,0.35219,0.18481,-1.27251,0.39074,-0.36229,0.91378,0.35758,0.75965,0.68327,-1.14762,2406,104,1891,263,10,29,109
26099222500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,High,High,0.162071,-0.047695,0.16781,0.366098,-0.24956,0.82617,0.7774,-0.05123,-0.70276,0.52618,-0.27576,-1.232,0.22958,0.25464,0.18481,0.32932,0.57641,-0.5679,0.74408,0.88026,0.97287,0.48108,-1.2478,699,17,636,14,6,4,22
26099222800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,Moderate,0.041147,0.070929,-0.114258,0.16677,0.42659,0.84521,0.09618,-0.49015,-0.08317,0.52618,-0.27576,-0.47765,-0.9874,0.70721,0.18481,-0.35566,0.53899,-0.7735,0.62344,0.85177,0.09189,0.43853,-1.17178,747,16,656,36,8,8,23
26099223400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Very Low,High,-0.014464,0.162165,-0.466733,0.261176,0.25517,0.86911,0.76346,0.75313,-0.01554,-0.5746,-0.27576,-0.47765,0.22958,-0.29544,0.16406,-2.91919,0.84154,-0.82095,-0.06584,0.92579,0.65584,0.58148,-0.79139,2335,69,1951,152,8,94,61
26099223500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Very Low,Moderate,-0.033449,0.104096,-0.419997,0.215554,-0.39607,0.9702,0.61863,0.16565,0,0.22777,-0.27576,-0.47765,-0.9874,1.49004,0.18481,-2.36854,0.26674,-1.10563,0.44956,0.54779,0.31611,0.93397,-1.16966,188,5,172,3,1,0,7
26099223800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,High,Moderate,0.358229,0.72144,0.13515,0.218098,0.88694,1.46694,1.12114,1.00358,0.23452,1.05745,-0.27576,0.27671,0.22958,0.0981,0.17475,0.13571,1.05697,-0.88421,-0.0094,0.92087,0.68461,0.56046,-1.06605,4628,134,4169,90,2,136,97
26099223900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Moderate,Moderate,0.233395,0.544321,-0.036342,0.192206,0.50949,1.2505,0.83218,0.33495,0.35515,0.69417,-0.27576,0.65389,0.22958,-0.12502,0.17288,-1.21516,0.98707,-0.2674,-0.14427,0.85931,0.35587,0.85392,-0.9638,2014,38,1820,58,6,41,51
26099224000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Moderate,Moderate,0.31013,0.624733,0.08452,0.221136,0.94615,1.27935,0.83218,0.33495,1.28729,0.69417,-0.27576,-0.10047,0.22958,-0.04773,0.17383,-0.96656,0.89511,0.22289,-0.38289,0.89574,0.92247,0.44453,-0.77417,3753,83,3188,185,5,155,137
26099224100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,Moderate,0.34655,0.522336,0.304207,0.213108,1.16966,1.14653,0.89616,0.46677,0.18163,0.69417,-0.27576,-0.10047,0.83807,0.24035,0.18481,-0.17768,1.07035,-0.33066,-0.78124,0.99475,1.02531,0.47534,-0.64862,3153,60,2789,97,7,138,62
26099224200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,High,0.194831,0.202444,0.129428,0.252622,0.09477,0.95069,0.89616,0.46677,-1.10678,0.69417,-0.27576,-0.10047,0.22958,-0.05488,0.17204,-0.29939,0.71193,0.01729,0.45759,0.46865,0.19541,0.54503,-0.40357,2183,117,1598,280,4,65,119
26099224300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Low,Moderate,0.208884,0.528431,-0.100098,0.19832,0.32404,1.06137,1.02264,1.21951,-0.08133,1.05745,-0.27576,-0.10047,-0.9874,-0.18475,0.18135,-1.32362,1.01646,0.69737,-0.10771,0.71082,0.27219,0.5574,-0.4411,1392,21,1257,30,0,47,37
